id,name,pca_x,pca_y,tsne_x,tsne_y
doc_19675,용산청소년수련관,0.35516098141670227,-0.1945509910583496,61.2239990234375,-3.3187649250030518
doc_14466,소공어린이공원,0.07335910946130753,0.04923097416758537,15.81432056427002,-13.787782669067383
doc_78,50+남부캠퍼스수영장,0.41000333428382874,-0.2511211633682251,57.11824417114258,0.2725445628166199
doc_18527,영주댐물문화관,-0.04646781086921692,0.2582547962665558,-0.3983284831047058,7.561835289001465
doc_13696,선부다목적체육관,0.2902866303920746,-0.19388359785079956,48.34677505493164,0.3636777102947235
doc_1027,계백장군기념관,-0.036985136568546295,0.2532244920730591,8.788403511047363,8.39816951751709
doc_27619,한중우호센터,0.04567581042647362,0.2618151605129242,16.166385650634766,12.16098690032959
doc_14881,송은갤러리,0.036396659910678864,0.08644895255565643,5.708183765411377,22.78656578063965
doc_26725,플레이타임 챔피온(창원점) 실내놀이시설,0.14808093011379242,0.052142463624477386,17.11669158935547,-19.63134002685547
doc_11405,부천시립원미도서관,-0.11894074827432632,-0.14299365878105164,-35.80879592895508,14.954222679138184
doc_12386,삼산동작은도서관,-0.3123389184474945,-0.1717032939195633,-28.53369140625,-8.035932540893555
doc_14418,세종시국립박물관,-0.04070621356368065,0.21127332746982574,5.67689847946167,12.015193939208984
doc_23466,중랑실내놀이터 양원(중랑구2호점),0.21535798907279968,7.989427831489593e-05,21.00803565979004,-21.24479103088379
doc_18485,영월근현대생활사박물관,-0.11826707422733307,0.14317019283771515,-6.599819183349609,11.413248062133789
doc_25408,키즈방방,0.025924036279320717,0.09110113233327866,13.960883140563965,-18.470861434936523
doc_5872,다니생활체육관,0.29973918199539185,-0.12743514776229858,46.91877365112305,-11.730325698852539
doc_12507,상도4동작은도서관,-0.27319788932800293,-0.23686403036117554,-45.106597900390625,9.241732597351074
doc_15887,신길수영장,0.3220509886741638,-0.1990703046321869,48.46623611450195,0.4329164922237396
doc_28719,황령산유원지 생태숲 어린이놀이터,0.1008448451757431,0.1508372575044632,18.945383071899414,-10.910001754760742
doc_22851,정중앙시네마,-0.028295665979385376,0.10738050937652588,3.5384819507598877,-2.708991289138794
doc_23828,진지박물관,-0.10553216934204102,0.17874906957149506,-8.879080772399902,-3.1523733139038086
doc_27516,한신더휴 이스턴 팰리스 주민센터내 실내조합놀이시설,0.09951077401638031,-0.041987694799900055,11.721491813659668,-25.629430770874023
doc_10793,부곡스포츠센터,0.40036728978157043,-0.26567068696022034,52.52770233154297,-14.979698181152344
doc_6845,도구해수욕장,0.19085367023944855,0.20484063029289246,25.649314880371094,1.2086102962493896
doc_2533,광진구민체육센터,0.3788425028324127,-0.15094636380672455,62.19158935546875,-17.627838134765625
doc_5278,넙도행복작은도서관,-0.3099823296070099,-0.13396242260932922,-35.14202117919922,-6.51641321182251
doc_28415,호크마작은도서관,-0.2863181233406067,-0.06862910836935043,-19.7554931640625,2.1850955486297607
doc_14500,소금강유원지,0.13752037286758423,0.18959279358386993,17.5114688873291,-6.233825206756592
doc_988,경주허브랜드 식물원글램핑,0.08114401996135712,0.2632867693901062,16.55398178100586,0.1579330563545227
doc_24526,청소년문고,-0.19663286209106445,-0.04933169484138489,-21.537708282470703,7.213774681091309
doc_12850,샘뿔인문학연구소작은도서관,-0.34378781914711,-0.1440230756998062,-29.121355056762695,-4.820693016052246
doc_27059,하자작은도서관,-0.34538015723228455,-0.09162086993455887,-24.480329513549805,3.5409722328186035
doc_14515,소나무언덕4호작은도서관,-0.1872013360261917,-0.15760411322116852,-44.79090118408203,18.744171142578125
doc_3964,기린근린공원,0.1558208465576172,0.27208226919174194,17.12473487854004,-1.1711633205413818
doc_13588,서포리해변,0.16322119534015656,0.2190047651529312,23.79115867614746,2.007573127746582
doc_6420,대명작은도서관,-0.32935118675231934,-0.18432019650936127,-40.43625259399414,4.576467990875244
doc_20693,유소년스포츠센터,0.39209890365600586,-0.251447468996048,63.73255920410156,-9.296347618103027
doc_333,감물면새마을문고,-0.29142501950263977,0.036617524921894073,-16.305566787719727,8.994505882263184
doc_24555,청소년수련관체육관,0.42673540115356445,-0.28992369771003723,59.010799407958984,-1.0845844745635986
doc_26764,피치마켓도서관피치서가,-0.2046826034784317,-0.1441246122121811,-38.723846435546875,13.175601959228516
doc_3865,금정그루터기작은도서관,-0.281049519777298,-0.138157919049263,-23.57638931274414,-4.671480655670166
doc_14118,성북마을극장,0.07341845333576202,0.08790890127420425,-7.42396879196167,-14.06660270690918
doc_11731,블럭버스,-0.025164257735013962,0.05236245319247246,10.282607078552246,-24.619752883911133
doc_23242,종암동새날어린이도서관,-0.05291257053613663,-0.16205736994743347,-48.6858024597168,13.625776290893555
doc_9265,묵호등대바람의언덕,0.034355636686086655,0.2854388654232025,23.910188674926758,4.720703601837158
doc_18746,예인문고,-0.22434118390083313,-0.07148744910955429,-23.573854446411133,5.064370155334473
doc_4824,나다소극장,0.020911704748868942,0.1658424735069275,-7.413028717041016,-9.86628246307373
doc_27196,한국꽃사진회,-0.20978476107120514,-0.07094734162092209,-19.148889541625977,15.642816543579102
doc_11618,분당야탑청소년수련관체육관,0.32461318373680115,-0.17689238488674164,58.457740783691406,-13.946356773376465
doc_24467,청라블루노바홀,0.1473659873008728,0.22676408290863037,-1.0173027515411377,-13.998577117919922
doc_19926,우리동네작은도서관,-0.2556896209716797,-0.19844427704811096,-24.9051456451416,-5.0016913414001465
doc_2122,광교복합 체육센터,0.39848947525024414,-0.20873169600963593,50.45163345336914,-12.896016120910645
doc_4805,나눔도서관,-0.32308465242385864,-0.13175539672374725,-35.43161392211914,-1.7372387647628784
doc_16139,신정2동마을문고,-0.21447061002254486,-0.10481156408786774,-27.029582977294922,-9.190061569213867
doc_16249,심장박물관,0.0362982302904129,0.10618642717599869,15.149190902709961,16.1336669921875
doc_2650,교체어린이공원,0.15201185643672943,-0.021418079733848572,18.776086807250977,-13.459014892578125
doc_16842,아하도서관,-0.17719539999961853,0.07179690897464752,-22.276920318603516,-13.103519439697266
doc_12277,산호해수욕장,0.026134343817830086,0.3010560870170593,25.131912231445312,-1.238262414932251
doc_19582,용두레마을도서관,-0.26767662167549133,-0.09914913773536682,-38.423500061035156,-4.449526309967041
doc_23063,조기유학및영어학습박람회,-0.05891487002372742,0.005865235812962055,-12.415571212768555,19.44074249267578
doc_17852,여수어린이서점,-0.10644134134054184,-0.10105767846107483,-30.581287384033203,-17.535890579223633
doc_6588,대청댐물문화관,0.05323883146047592,0.20885972678661346,3.589439868927002,-7.171921730041504
doc_4390,꿀잼키즈룸 수원호매실점,0.18118928372859955,0.07745859771966934,19.795766830444336,-26.010578155517578
doc_7788,디자인멀티플래닝,-0.0031755580566823483,0.20340263843536377,8.67798137664795,17.41253089904785
doc_28773,회원1동새마을문고,-0.2578548789024353,0.019978251308202744,-21.363731384277344,-14.190571784973145
doc_9256,무형문화재회관,-0.10423663258552551,0.031222736462950706,-10.989914894104004,18.577112197875977
doc_6201,답십리촬영소영화전시관,-0.035414308309555054,0.1483696699142456,-15.000653266906738,24.58989715576172
doc_11186,부천국민체육센터,0.4284185767173767,-0.18982970714569092,48.76508712768555,-3.4419846534729004
